,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
179,마포구,2037745135,낮인더무드,3.4,16건,서울 마포구 독막로3길 24-9,마포구 서교동,"영업시간&화,수,목,금,일 11:30 ~ 19:00&토 11:30 ~ 21:00&휴무일&월요일",,www.instagram.com/not__in_the__mood,#디저트카페 #감성카페 #브런치카페,"메뉴 이름: ricotta cheese salad 가격: 10,900++메뉴 이름: brunch platter 가격: 12,900++메뉴 이름: grilled cheese sandwich 가격: 8,900++메뉴 이름: galette 가격: 8,900++메뉴 이름: mashed egg 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1101893005,126.9174293,37.54922212
180,마포구,983012264,덤앤더머 홍대점,4.8,214건,서울 마포구 독막로7길 48 5층,마포구 서교동,"영업시간&월~금 12:00 ~ 23:00&토,일 11:00 ~ 24:00",02-336-0959,www.dumbndumber.kr,#테마카페 #공포방탈출 #방탈출추천 #상수방탈출 #합정방탈출 #홍대방탈출 #데이트코스 #방탈출카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F13DE76A21CFB4C35A0671A287E93DC16,126.9199151,37.54984511
181,마포구,7871776,멜로우,4.3,6건,서울 마포구 잔다리로 30-11 1층,마포구 서교동,영업시간&매일 12:00 ~ 22:00&공휴일&12:00 ~ 22:00,010-2929-8283,www.facebook.com/mellowhongdae,#테마카페 #제로페이,"메뉴 이름: 바닐라빈라떼 가격: 5,200++메뉴 이름: 아인슈페너 가격: 5,500++메뉴 이름: 밀크비엔나 가격: 6,000++메뉴 이름: 흑임자라떼 가격: 6,000++메뉴 이름: 아보카도커피 가격: 7,500++메뉴 이름: 리얼에이드(청귤,자몽,레몬,딸기) 가격: 6,000++메뉴 이름: 루이보스밀크티 가격: 5,500++메뉴 이름: 리얼딸기라떼 가격: 6,500++메뉴 이름: 아이스크림라떼 가격: 6,000++메뉴 이름: 멜코세트(초코퐁듀) 가격: 5,000++메뉴 이름: 뚱카롱 가격: 3,000++메뉴 이름: 젤라또브라운치즈크로플 가격: 9,000++메뉴 이름: 부라타치즈하몽크로플 가격: 10,000++메뉴 이름: 스위트고구마케이크 가격: 6,000++메뉴 이름: 까망베르크림치즈케이크 가격: 6,000++메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 라임모히또 가격: 8,000++메뉴 이름: 진토닉 가격: 8,000++메뉴 이름: 에스프레소마티니 가격: 8,000++메뉴 이름: 하이네켄생맥주 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F8A61EE14F0AF4E15A7EFCFBF27AD6045,126.9199419,37.55185975
182,마포구,26103078,유니드마이요거트,3.3,29건,서울 마포구 성미산로29길 44 1층,마포구 연남동,"영업시간&월,수,목 11:00 ~ 20:00&금~일 11:00 ~ 21:00&휴무일&화요일",02-3144-4970,youneed.alldaycafe.kr/#,#카페 #애견동반식당 #앤틱한 #요거트카페,"메뉴 이름: 유기농 그릭요거트 (100g) 가격: 5,000++메뉴 이름: 유기농 요거트 드링크 (180ml) 가격: 4,900++메뉴 이름: 블루스피루리나 (bowl) 가격: 15,000++메뉴 이름: 핑크피타야 요거트 (bowl) 가격: 15,000++메뉴 이름: 프로즌 요거트 (cup) 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0C9C88C558604CCB89B2C6ED917EE73E,126.9219524,37.56584264
183,마포구,755457829,카페톤,4.8,31건,서울 마포구 성미산로1길 26 1층,마포구 성산1동,"영업시간&월,화,금,토,일 12:00 ~ 20:00&수 12:00 ~ 18:00&휴무일&목요일",02-6348-5759,www.instagram.com/kafe.tone,#카페 #카카오페이 #제로페이,"메뉴 이름: 에스프레소 가격: 4,000++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 라테 가격: 5,000++메뉴 이름: 톤 아이스티 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F1558F4124BCA441DA82D422162C8422D,126.9081097,37.55921911
184,마포구,1546782043,산리오러버스클럽,4.4,9건,"서울 마포구 와우산로19길 18 가동 1,2층",마포구 서교동,영업시간&매일 12:00 ~ 20:00 (에약제),,www.instagram.com/sanrio_lovers_club,#카페 ,,,126.921999,37.55146424
185,마포구,15674730,슈아브,4.1,53건,서울 마포구 월드컵북로5가길 17 1층,마포구 서교동,영업시간&월~토 11:00 ~ 20:00&이용시 주의 사항&추석연휴 휴무일 19(일)~21(화) 22(수)부터 정상영업,02-322-0999,blog.naver.com/suaveshop,#디저트카페 #마카롱 #슈아브 #캐러멜 #푸딩 #홍대디저트 #제로페이,"메뉴 이름: 수제 캐러멜 가격: 700++메뉴 이름: 소금캐러멜 마카롱 가격: 2,300++메뉴 이름: 커스터드 푸딩 가격: 3,200",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1E4CF63AEF854898A6F36E2F0C9A1B0F,126.9189395,37.55675247
186,마포구,19807068,딥커피,2.8,26건,서울 마포구 동교로 209,마포구 서교동,"영업시간&월,화,수,목,일 08:00 ~ 02:00&금,토 08:00 ~ 03:00",02-323-2979,www.facebook.com/deepcoffeeseoul,#커피전문점 ,"메뉴 이름: 에스프레소 가격: 3,000++메뉴 이름: 아메리카노 가격: 3,400++메뉴 이름: 카페라떼 가격: 3,900++메뉴 이름: 핫초코 가격: 5,000++메뉴 이름: 블루레몬에이드 (ICE) 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF88A8C55093A4B37B64F1D1C8EEE5AD5,126.9233469,37.55872432
187,마포구,13500074,데코아발림,4.1,32건,서울 마포구 독막로15길 13-6 1층,마포구 서강동,"영업시간&월,수,목 12:00 ~ 23:00&금,토 12:00 ~ 24:00&휴무일&화요일",02-335-1970,www.instagram.com/decoa_balim,#카페 #디저트카페 #분위기좋은 #빈티지분위기 #소개팅 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 딸기스무디 가격: 7,000++메뉴 이름: 레몬진저 에이드 가격: 7,000++메뉴 이름: 딸기 봉봉 파르페 가격: 9,000++메뉴 이름: 진한 치즈케이크 가격: 5,500++메뉴 이름: 포트 핫 초코 (Mild Pot) (1인) 가격: 8,000",,126.9217721,37.54842324
188,마포구,1045225278,라뽀즈,4,26건,서울 마포구 양화로6길 60 1층,마포구 합정동,"영업시간&월~목 12:00 ~ 22:00&금,토 12:00 ~ 23:00&일 13:00 ~ 22:00&2021년 1월 18일  ~ 2021년 1월 31일&매일 12:00 ~ 21:00",02-6080-0027,www.instagram.com/lala_lapause,#디저트카페 #가족모임 #데이트코스 #디저트카페 #분위기좋은 #비건베이커리 #비건카페 #비건푸드 #비어카페 #와인한잔하기좋은 #친목모임 #제로페이,"메뉴 이름: 아메리카노 가격: 5,500++메뉴 이름: 카페라떼 가격: 6,000++메뉴 이름: 두유라떼 가격: 6,500++메뉴 이름: 꿀자몰 가격: 8,000++메뉴 이름: 요거트볼 가격: 8,000++메뉴 이름: 통밀바닐라딸기케이크 가격: 8,000++메뉴 이름: 얼그레이케이크 가격: 8,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE6AD5A9BB8904272A30D7051F60A7589,126.9174034,37.54855283
189,마포구,11341781,파롤앤랑그 연남본점,3.6,27건,서울 마포구 성미산로29안길 8,마포구 연남동,영업시간&화~일 13:00 ~ 21:00&휴무일&월요일,,www.instagram.com/parole_langue,#카페 #디저트카페 #분위기좋은 #빈티지분위기,,,126.922855,37.56498176
190,마포구,10304651,델문도,3.5,27건,서울 마포구 잔다리로 19-6 2층,마포구 서교동,영업시간&화~일 11:30 ~ 20:30&휴무일&월요일,,www.instagram.com/cafe_delmundo,#카페 #일본가정식 #제로페이,,,126.9208738,37.55048527
191,마포구,27302110,엣모스피어,3.8,44건,서울 마포구 망원로 54-1,마포구 망원1동,영업시간&매일 12:00 ~ 22:00&휴무일&첫째 월요일,070-8692-4162,www.instagram.com/atmosphere.cafe,#카페 #데이트코스 #레터링케이크 #케이크주문제작 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 바닐라 라떼 가격: 5,500++메뉴 이름: 오지 라떼 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFECC1D0C4CF44A63BEE54558C5C78199,126.9028792,37.55677599
192,마포구,94678576,게슈탈트커피,2.7,13건,서울 마포구 동교로 260 2층,마포구 연남동,"영업시간&월,수,목,금,토,일 12:00 ~ 20:00&휴무일&화요일",,www.instagram.com/gestalt.coffee,#카페 #감성카페,"메뉴 이름: 게슈탈트 커피 가격: 6,000++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 아인슈페너 가격: 6,000++메뉴 이름: 플랫화이트 가격: 5,500++메뉴 이름: 카푸치노 가격: 5,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 바닐라라ㅤㄸㅖㅤ 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF84A43A24EDB43769211BF5B699C81E3,126.9251563,37.56287933
193,마포구,1182647628,콤마카페 홍대점,5,5건,서울 마포구 와우산로 169 1층,마포구 서교동,영업시간&화~일 11:00 ~ 23:00&휴무일&월요일,02-322-3791,,#카페 #24시간카페 #공부하기좋은 #데이트코스 #디저트카페 #무인카페 #분위기좋은,"메뉴 이름: 아메리카노 가격: 3,800++메뉴 이름: 카페라떼 가격: 4,300++메뉴 이름: 바닐라 라떼 가격: 4,800++메뉴 이름: 콜드브루 가격: 4,500++메뉴 이름: 레몬아이스티 가격: 3,500++메뉴 이름: 레몬에이드 가격: 4,000++메뉴 이름: 얼그레이 티 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB14FBFCCB85F491FA8EB39C09A7F4D62,126.9308016,37.55596867
194,마포구,7961821,스타벅스 상암DMC점,4.4,14건,"서울 마포구 월드컵북로 375 DMC이안오피스텔1단지 102,202호",마포구 상암동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 아이스 슈크림 라떼 가격: 6,100++메뉴 이름: 슈크림 라떼 가격: 6,100++메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500++메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100++메뉴 이름: 오늘의 커피 가격: 4,200++메뉴 이름: 카푸치노 가격: 5,000++메뉴 이름: 카페 라떼 가격: 5,000++메뉴 이름: 카페 모카 가격: 5,500++메뉴 이름: 카페 아메리카노 가격: 4,500++메뉴 이름: 카라멜 마키아또 가격: 5,900++메뉴 이름: 화이트 초콜릿 모카 가격: 5,900++메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900++메뉴 이름: 자바 칩 프라푸치노 가격: 6,300++메뉴 이름: 망고 바나나 블렌디드 가격: 6,300++메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 자몽 허니 블랙 티 가격: 5,700++메뉴 이름: 콜드 브루 가격: 4,900++메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800++메뉴 이름: 디카페인 카페 라떼 가격: 5,300++메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100++메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDF5280E123DC4D59B681885EEFBF4864,126.8907234,37.57757431
195,마포구,11263998,스노브,3.3,35건,서울 마포구 와우산로 59,마포구 서강동,영업시간&매일 11:00 ~ 23:00&휴무일&연중무휴,02-325-5770,www.snobblue.com,#디저트카페 #디저트카페 #수제케이크 #카카오페이 #제로페이,"메뉴 이름: 에스프레소 가격: 3,500++메뉴 이름: 에스프레소 샤케라또 가격: 5,000++메뉴 이름: 아메리카노 (HOT) 가격: 4,000++메뉴 이름: 아메리카노 (ICE) 가격: 4,500++메뉴 이름: 카페라떼 (HOT) 가격: 4,500++메뉴 이름: 카페라떼 (ICE) 가격: 5,000++메뉴 이름: 카푸치노 (HOT) 가격: 4,500++메뉴 이름: 카푸치노 (ICE) 가격: 5,000++메뉴 이름: 카페모카 (HOT) 가격: 5,000++메뉴 이름: 카페모카 (ICE) 가격: 5,500++메뉴 이름: 바닐라라떼 (HOT) 가격: 5,000++메뉴 이름: 바닐라라떼 (ICE) 가격: 5,500++메뉴 이름: 카라멜마끼아또 (HOT) 가격: 5,000++메뉴 이름: 카라멜마끼아또 (ICE) 가격: 5,500++메뉴 이름: 카모마일 (HOT) 가격: 4,500++메뉴 이름: 카모마일 (ICE) 가격: 5,000++메뉴 이름: 페퍼민트 (HOT) 가격: 4,500++메뉴 이름: 페퍼민트 (ICE) 가격: 5,000++메뉴 이름: 로즈마리 (HOT) 가격: 4,500++메뉴 이름: 로즈마리 (ICE) 가격: 5,000",,126.9228784,37.54974579
196,마포구,1165912700,플랫랜드,4.7,23건,서울 마포구 동교로17길 37 1층,마포구 서교동,영업시간&화~일 11:00 ~ 21:00&휴무일&월요일,02-322-0065,www.instagram.com/flatland__,#카페 #브런치카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 플랫화이트 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F24DC7378930B4A0DB2537179384F658B,126.9150949,37.55649914
197,마포구,1355016644,비바살롱,3.7,19건,서울 마포구 포은로 84 1층,마포구 망원1동,영업시간&화~일 11:00 ~ 22:00&휴무일&월요일,02-333-7575,www.instagram.com/vivasalon_toycoffee,#테마카페 #데이트코스 #분위기좋은 #소품샵 #아기자기한 #제로페이,"메뉴 이름: 캡틴 아메리카노 가격: 4,500++메뉴 이름: 에스프레소 가격: 3,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 유자차 가격: 5,000++메뉴 이름: 자몽차 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9C5CB179B83742699E5114B637E47258,126.9055093,37.55446947
198,마포구,8104927,커피랩,4.2,48건,서울 마포구 와우산로29길 14,마포구 서교동,영업시간&월~토 08:00 ~ 23:00&일 09:00 ~ 23:00&휴무일&연중무휴,02-3143-0908,,#커피전문점 #로스팅전문,"메뉴 이름: 에스프레소 (HOT) 가격: 5,000++메뉴 이름: 에스프레소 꼰파나 (HOT) 가격: 3,000++메뉴 이름: 아메리카노 (HOT) 가격: 5,500++메뉴 이름: 아메리카노 (ICED) 가격: 6,000++메뉴 이름: 카페라떼 (HOT) 가격: 6,000++메뉴 이름: 카페라떼 (ICED) 가격: 6,500++메뉴 이름: 카푸치노 (HOT) 가격: 6,000++메뉴 이름: 캬라멜 라떼 (HOT) 가격: 6,000++메뉴 이름: 캬라멜 라떼 (ICED) 가격: 6,500++메뉴 이름: 바닐라 라떼 (HOT) 가격: 6,000++메뉴 이름: 바닐라 라떼 (ICED) 가격: 6,500++메뉴 이름: 카페모카 (HOT) 가격: 6,500++메뉴 이름: 카페모카 (ICED) 가격: 7,000++메뉴 이름: 깔루아 라떼 (HOT) 가격: 7,000++메뉴 이름: 깔루아 라떼 (ICED) 가격: 7,500++메뉴 이름: 핫초코 (HOT) 가격: 6,000++메뉴 이름: 핫초코 (ICED) 가격: 6,500++메뉴 이름: 녹차 라떼 (HOT) 가격: 6,000++메뉴 이름: 녹차 라떼 (ICED) 가격: 6,500++메뉴 이름: 차이 라떼 (HOT) 가격: 6,000++메뉴 이름: 차이 라떼 (ICED) 가격: 6,500",,126.9292398,37.55496847
199,마포구,1772415237,엑스이스케이프 홍대놀이터점,2.4,18건,서울 마포구 와우산로21길 20-5 홍대프라자 3층,마포구 서교동,영업시간&연중무휴,02-336-2425,xescape.com,#테마카페 #데이트코스 #방탈출카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9056DB37A94A45A2A02F2829BF3AF649,126.9226777,37.55264715
200,마포구,648959408,88파운드,4.8,25건,서울 마포구 연남로13길 9,마포구 연남동,"영업시간&수~일 12:00 ~ 20:00&휴무일&월,화요일",,poundcake.quv.kr,#디저트카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500++메뉴 이름: 아이스 아메리카노 가격: 2,500++메뉴 이름: 카페라떼 가격: 3,000++메뉴 이름: 아이스 카페라떼 가격: 3,000++메뉴 이름: 바닐라 라떼 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F02E3E67FD3F245E3B6A907EBAFBF5F8D,126.9168536,37.56671557
201,마포구,649402253,지능계발,4,24건,서울 마포구 망원로2길 82 1층,마포구 망원1동,영업시간&화~일 13:30 ~ 22:00&휴무일&월요일,02-336-1945,www.instagram.com/arcadebarseoul,#카페 #레트로풍 #빈티지분위기 #수제맥주 #아케이드카페 #오락실 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 봉평메밀차 가격: 4,500++메뉴 이름: 민트차 가격: 6,000++메뉴 이름: 메밀선식 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F85AB0D61CEC6472AAF61E87AF7AE4ECD,126.9034165,37.55363977
202,마포구,25671923,낙랑파라,3.1,47건,서울 마포구 연희로1길 21,마포구 서교동,영업시간&매일 11:00 ~ 23:00,02-538-1197,www.instagram.com/nrparlour,#카페 #데이트코스 #분위기좋은 #빈티지분위기 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 카푸치노 가격: 5,500++메뉴 이름: 얼그레이 가격: 6,000++메뉴 이름: 바닐라 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1C12DE07734148E49DCCFE11E24D2DF3,126.9253457,37.55995773
203,마포구,1825810467,테르 프로미즈,2.6,10건,서울 마포구 성지1길 7,마포구 합정동,영업시간&매일 11:00 ~ 22:00&매일 라스트오더 ~ 21:00&공휴일&11:00 ~ 22:30,,,#카페 #데이트코스 #분위기좋은 #테라스가있는,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 라떼 가격: 5,500++메뉴 이름: 콜드브루 가격: 5,000++메뉴 이름: 복숭아아이스티 가격: 4,500++메뉴 이름: 자몽에이드 가격: 6,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F412DE4C057AE4FCCB656DDEFA8247A62,126.913862,37.54848789
204,마포구,1811986888,비밀의화원 미드나잇점,5,2건,서울 마포구 독막로7길 27 3층,마포구 서교동,,02-3144-6977,,#테마카페 #방탈출카페,,,126.9190559,37.54914
205,마포구,27306228,브로일링 커피,4.5,27건,서울 마포구 광성로 37-8,마포구 신수동,"영업시간&월~금 10:00 ~ 22:00&토,일 10:00 ~ 21:00",02-712-8512,broilingcoffee.co.kr,#커피전문점 #감성카페 #로스팅전문 #앤틱한 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 라떼 가격: 4,500++메뉴 이름: 타이 밀크티 가격: 5,000++메뉴 이름: 레몬차 가격: 5,000++메뉴 이름: 레몬 에이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F26586D1D5A6E463289EE201B964F6EC1,126.9369848,37.55022401
206,마포구,900563604,연남동그라미,4,13건,서울 마포구 성미산로32길 10 1층,마포구 연남동,"영업시간&월,화,목,금,토,일 12:00 ~ 18:30&휴무일&수요일&이용시 주의 사항&추가휴무일은 인스타에서 매달 달력을 참고해주세요!",010-6837-0350,www.instagram.com/yeonnam_o,#카페 #디저트카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5EF4285D26774F8BB9E13B73877AC0CA,126.9245472,37.56395239
207,마포구,12394379,칼디커피,3.6,23건,서울 마포구 와우산로29길 54,마포구 서교동,"영업시간&월~금 10:00 ~ 23:00&토,일 11:00 ~ 23:00&휴무일&연중무휴",02-335-7770,kaldicoffee.modoo.at,#커피전문점 #데이트코스 #로스팅전문 #분위기좋은 #앤틱한 #핸드드립전문점 #제로페이,"메뉴 이름: 블랜드 가격: 6,000++메뉴 이름: 케냐 가격: 6,000++메뉴 이름: 과테말라 가격: 6,000++메뉴 이름: 자메이카 블루마운틴 가격: 10,000++메뉴 이름: 얼그레이 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1479F6474F56B7B316,126.9272926,37.55596071
