,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
136,강서구,336955226,파스쿠찌 까치산역점,4.8,18건,서울 강서구 곰달래로 134,강서구 화곡8동,"영업시간&월,화,수,목,일 08:00 ~ 24:00&금,토 08:00 ~ 01:00",02-2602-8497,www.caffe-pascucci.co.kr,#커피전문점 #공부하기좋은 #카카오페이 #제로페이,"메뉴 이름: 아이스 아메리카노(R) 가격: 4,500&메뉴 이름: 아이스 카페라떼(R) 가격: 5,000&메뉴 이름: 아이스 바닐라라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 아이스 카라멜라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 허니브레드(생크림) 가격: 5,700&메뉴 이름: 아메리카노(R) 가격: 4,500&메뉴 이름: 카페라떼(R) 가격: 5,000&메뉴 이름: 카라멜라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 바닐라라떼 마끼아또(R) 가격: 5,800&메뉴 이름: 영그레이 가격: 4,500&메뉴 이름: 퍼스트브레이크 가격: 4,500&메뉴 이름: 커즈마인 가격: 4,500&메뉴 이름: 오렌지보스 가격: 4,500&메뉴 이름: 민트크루 가격: 4,500&메뉴 이름: 그린티라떼(R) 가격: 5,000&메뉴 이름: 플레인요거트 그라니따(R) 가격: 6,500&메뉴 이름: 아이스 그린티라떼(R) 가격: 5,000&메뉴 이름: 아이스 초콜릿(R) 가격: 4,500&메뉴 이름: 아이스티(R) 가격: 4,500&메뉴 이름: 블루베리요거트 그라니따(R) 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0BF957ED62D74A0BA32900508FAB261E,
137,강서구,1473065765,장수커피,4.6,5건,서울 강서구 등촌로55길 18 거산파크빌 2동 1층,강서구 등촌2동,"영업시간&월~금 09:00 ~ 22:00&토,일 10:00 ~ 21:00&휴무일&첫째,셋째,다섯째 일요일",02-2649-0010,,#커피전문점 #제로페이,,,
138,강서구,1046894647,빨간지붕커피,5.0,3건,서울 강서구 방화대로40길 9 1층,강서구 방화1동,"영업시간&월~금 09:00 ~ 22:00&토,일 11:00 ~ 22:00&공휴일&11:00 ~ 22:00&이용시 주의 사항&휴무는 인스타 네이버공지 확인해주세요",070-8230-5369,www.instagram.com/redroof_coffee,#커피전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 바닐라 프라푸치노 가격: 5,000&메뉴 이름: 수박주스 가격: 5,500&메뉴 이름: 수제 밀크티 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FAE45FEF4EE7044B7994E595B037DC503,
139,강서구,1219395441,메가커피 가양역점,2.3,10건,서울 강서구 양천로 492 길훈엔트런스빌 105호,강서구 등촌3동,,02-3665-6635,www.megacoffee.me,#커피전문점 #제로페이,,,
140,강서구,2124492355,커피1984,3.0,3건,서울 강서구 공항대로45길 10,강서구 등촌1동,영업시간&매일 09:00 ~ 23:00,02-2658-1219,,#커피전문점 ,"메뉴 이름: 흑당라떼 가격: 4,500&메뉴 이름: 비엔나커피 가격: 4,700&메뉴 이름: 콜드브루 가격: 3,600&메뉴 이름: 콜드브루라떼 가격: 4,000&메뉴 이름: 아이스크림브라우니 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FFD824F11431A4A13876DF035BF01B0C6,
141,강서구,1008261252,투썸플레이스 개화산역점,3.3,6건,"서울 강서구 양천로 28 벽산에어트리움 126,127호",강서구 방화2동,영업시간&매일 08:00 ~ 22:30,02-2064-0082,www.twosome.co.kr,#커피전문점 #카카오페이,,,
142,강서구,129936291,커멍커멍,5.0,5건,서울 강서구 강서로 385 우성SB타워 10층 1008호,강서구 가양1동,"영업시간&월~금 07:30 ~ 21:00&토,일 10:00 ~ 21:00&공휴일&10:00 ~ 21:00",02-6013-5949,www.instagram.com/come_mung_official,#애견카페 #제로페이,,,
143,강서구,1088740295,카페라임,4.5,4건,서울 강서구 곰달래로 173,강서구 화곡2동,영업시간&매일 09:30 ~ 23:00,010-8974-7958,,#디저트카페 #공방카페 #데이트코스 #분위기좋은 #이색카페 #플라워카페 #회식장소 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC3ED8579AF4042E5A60E2E8D1765BB6E,
144,강서구,60371772,강아지정류장,5.0,1건,서울 강서구 양천로 709 2층,강서구 염창동,영업시간&화~일 13:00 ~ 22:00&휴무일&월요일,02-3662-1207,www.instagram.com/puppy__station,#애견카페 #제로페이,,,
145,강서구,1611802288,서드팩토리,2.8,16건,서울 강서구 강서로15길 18 1층,강서구 화곡1동,영업시간&매일 10:00 ~ 22:00,,,#커피전문점 #분위기좋은 #애견동반카페,"메뉴 이름: 아메리카노 가격: 2,800&메뉴 이름: 카페라떼 가격: 3,300&메뉴 이름: 흑당라떼 가격: 4,000&메뉴 이름: 제주말차라떼 가격: 4,000&메뉴 이름: 고구마라떼 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1312274236,
146,강서구,1932103178,커피빈 강서그랜드아이파크점,5.0,2건,서울 강서구 화곡로 341 1층,강서구 화곡6동,"공휴일&08:00 ~ 23:00&영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00",02-2699-7462,www.coffeebeankorea.com,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC8E8803B82640DB9996C0353420BC80,
147,강서구,27506684,카페메리하하,3.6,11건,서울 강서구 강서로33길 32 1층,강서구 화곡3동,영업시간&월~금 10:00 ~ 21:00&토 10:00 ~ 20:00&휴무일&일요일,02-2699-9399,www.instagram.com/merryhaha,#카페 #제로페이,"메뉴 이름: 햄치즈 샌드위치 가격: 6,300&메뉴 이름: 닭가슴살 샐러드 가격: 8,000&메뉴 이름: 카야쨈 토스트 가격: 4,900&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E6D647DBEEB4483BA3A6B96F5853779,
148,강서구,1406831208,도쿄빙수 마곡나루역점,3.7,6건,서울 강서구 마곡중앙로 161-1 마곡나루역캐슬파크 2층 217호,강서구 가양1동,영업시간&매일 12:00 ~ 22:00&매일 라스트오더 ~ 21:30,02-2668-4855,www.instagram.com/tokyobingsu_magok,#디저트카페 #제로페이,"메뉴 이름: 흑당고빙수 가격: 10,800&메뉴 이름: 흑당고라떼 가격: 4,500&메뉴 이름: 흑당고 가격: 5,000",,
149,강서구,601873377,메가커피 까치산역점,2.6,9건,서울 강서구 강서로 33,강서구 화곡1동,영업시간&매일 08:00 ~ 01:00&휴무일&연중무휴,,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F26E74688CF044EF09CD5DB01A7E85469,
150,강서구,1776247747,히어로보드게임카페 발산점,5.0,6건,서울 강서구 강서로 385 우성에스비타워 3층,강서구 가양1동,영업시간&월~목 13:00 ~ 24:00&금~일 13:00 ~ 01:00,02-3665-0435,www.funhero.co.kr,#보드카페 #개별룸 #다트 #데이트코스 #룸카페 #만화카페 #보드게임카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1548338909,
151,강서구,1848111638,뎁스커피,4.6,14건,서울 강서구 초록마을로 56 1층,강서구 화곡본동,영업시간&매일 08:30 ~ 23:30,,,#카페 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,000&메뉴 이름: 카페라떼(HOT) 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 그린티라떼(HOT) 가격: 4,500&메뉴 이름: 오곡라떼(HOT) 가격: 4,000",,
152,강서구,626582590,카페OR,4.8,4건,서울 강서구 공항대로71길 9 1층,강서구 염창동,영업시간&월~토 10:00 ~ 21:00&휴무일&일요일,,www.instagram.com/cafeor_official,#카페 ,"메뉴 이름: 에스프레소 가격: 3,800&메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,300&메뉴 이름: 딸기라떼(ICE) 가격: 4,500&메뉴 이름: 크로플 가격: 8,000",,
153,강서구,931117436,블리스냅,4.7,11건,서울 강서구 양천로30길 50,강서구 방화1동,"영업시간&수~금 12:00 ~ 20:00&토 11:00 ~ 20:00&휴무일&월,화요일",,instagram.com/blissnap__,#카페 #감성카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 너티크림라떼 가격: 5,000&메뉴 이름: 블리스넵 라떼 가격: 5,000&메뉴 이름: 딸기라떼 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F753E587039E14AB8BC70F0149DE39D9D,
154,강서구,2027535624,카페인중독 화곡점,5.0,1건,서울 강서구 까치산로4길 65 1층,강서구 화곡본동,,02-2691-1112,www.카페인중독.com,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC9234AE865F4426087449758671E8ED9,
155,강서구,20007828,엔제리너스 김포공항1층점,1.4,8건,서울 강서구 하늘길 112 국내선청사 1층,강서구 공항동,영업시간&매일 06:00 ~ 22:00,02-2667-0108,www.angelinus.co.kr,#커피전문점 #롯데잇츠이벤트 #카카오페이 #제로페이,"메뉴 이름: FRESH SANDWICH SET 가격: 14,100&메뉴 이름: 큐브달콤 브레드SET 가격: 13,900&메뉴 이름: 오리지널 불고기 가격: 7,000&메뉴 이름: 꽃살크래미 가격: 5,500&메뉴 이름: 싱글오리진 아메리카노 가격: 5,200&메뉴 이름: 자바초콜렛칩스노우 가격: 6,900&메뉴 이름: 쿠키&크림스노우 가격: 6,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFB001219F4434275A52FCE0A5E2FD5D3,
156,강서구,1405188100,카페A,4.2,5건,서울 강서구 강서로7길 49,강서구 화곡1동,,,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,300&메뉴 이름: 바닐라라떼 가격: 4,800&메뉴 이름: 코코넛카페라떼 가격: 4,800&메뉴 이름: 연유카페라떼 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2BCF666347CE453993D0DFF020CBB2FE,
157,강서구,1007901139,블랙벤자민,5.0,2건,서울 강서구 까치산로18길 17 파크하임 1층,강서구 화곡6동,영업시간&월~금 09:00 ~ 23:00&토 10:00 ~ 23:00&일 10:00 ~ 22:00,070-7798-1309,www.instagram.com/black_benjamin_2,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 생강차 가격: 3,500&메뉴 이름: 허니브래드 가격: 5,000&메뉴 이름: 수제마카롱 가격: 2,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1AB00F46C23F4692A86A7AFD4ACC6B8C,
158,강서구,16416136,이디야커피 강서구청점,3.8,6건,서울 강서구 화곡로 292,강서구 화곡6동,영업시간&월~목 07:30 ~ 23:30&금 07:30 ~ 24:00&토 08:00 ~ 24:00&일 08:00 ~ 23:30,02-525-5555,www.ediya.com,#커피전문점 #디저트카페 #분위기좋은 #야외테라스 #친목모임 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF769813D1DA54D7EB34F790F76F22CB0,
159,강서구,1898943191,오버도즈커피 2호점,5.0,4건,서울 강서구 공항대로55길 33,강서구 등촌1동,"영업시간&월~금 08:00 ~ 23:00&토,일 10:00 ~ 22:00",,,#커피전문점 #디저트카페 #로스팅전문 #배달 #수제디저트 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,000&메뉴 이름: 민트모카 가격: 4,100&메뉴 이름: 토마토주스 가격: 5,000&메뉴 이름: 자몽차 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F87FD26E58EC44E32B4ACEAA73496F0AF,
160,강서구,1391703996,오우야 에스프레소 바 마곡나루점,0.0,0건,서울 강서구 마곡중앙로 161-22 B동 117호,강서구 가양1동,"영업시간&월~금 08:00 ~ 20:30&토,일 10:00 ~ 20:30",070-7537-3675,,#카페 #스탠딩바,"메뉴 이름: 에스프레소 가격: 1,900&메뉴 이름: 카페크렘 가격: 2,900&메뉴 이름: 콘파냐 가격: 3,400&메뉴 이름: 마키아토 가격: 3,400&메뉴 이름: 콤프레소크림 가격: 4,200",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD558CA01254E486E85D78B9419501AD7,
161,강서구,1939561985,카페플랜제로 마곡점,4.0,5건,서울 강서구 마곡중앙로 56 마곡사이언스타워2차 1층 106~108호,강서구 발산1동,영업시간&매일 08:00 ~ 22:00,02-2663-5945,www.instagram.com/cafe_planzero,#카페 #이색카페 #카카오페이 #제로페이,"메뉴 이름: 지리산 공기[New] 가격: 5,000&메뉴 이름: 지리산 공기[Recycle] 가격: 4,000&메뉴 이름: 에스프레소 가격: 3,800&메뉴 이름: 아메리카노 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7F0926B77E5F448F910DBE1A73C3BF84,
162,강서구,2011613168,카페700,5.0,4건,서울 강서구 곰달래로 104 3층,강서구 화곡1동,영업시간&매일 10:00 ~ 22:00,,,#애견카페 ,,,
163,강서구,789655240,메가커피 염창점,2.3,3건,서울 강서구 양천로 658 101호,강서구 염창동,,02-3661-2918,,#커피전문점 #제로페이,,,
164,강서구,1997001218,오늘의일기,4.7,3건,서울 강서구 초록마을로4길 2 1층,강서구 화곡본동,영업시간&화~일 11:00 ~ 01:00&휴무일&월요일,02-6368-0612,www.instagram.com/cafe_todays_diary,#카페 #브런치카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 얼큰 토마토 홍합탕 가격: 11,000&메뉴 이름: 치킨샐러드 가격: 12,000&메뉴 이름: 베이컨 에그 가격: 12,000&메뉴 이름: 빨간크림떡볶이 가격: 13,000&메뉴 이름: 와사비꿀토마토 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_840907572,
165,강서구,1500724122,이디야커피 발산역점,4.0,3건,서울 강서구 공항대로 280,강서구 우장산동,"영업시간&월~금 08:00 ~ 23:00&토,일 09:00 ~ 23:00",02-3663-0627,www.ediya.com,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA474DB52BD454BBFB3C95F92181AF9F3,
166,강서구,1856894636,스타벅스 내발산점,5.0,2건,서울 강서구 강서로 323,강서구 발산1동,영업시간&매일 08:00 ~ 21:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,
167,강서구,848643942,애크미 두번째공간,4.8,5건,서울 강서구 공항대로48길 13 1층,강서구 화곡6동,"영업시간&화~금 11:00 ~ 21:00&토,일 12:00 ~ 22:00&휴무일&월요일&                                            (격주로 휴무)",02-2690-1126,www.instagram.com/acmepart2,#카페 #감성카페 #분위기좋은 #애견동반카페 #친목모임 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 아인슈페너 가격: 5,000&메뉴 이름: 시나몬크림라떼 가격: 5,000&메뉴 이름: 아이스크림라떼 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBE07198799C54035823D61D194AEFD86,
168,강서구,995249458,르와조,4.2,18건,서울 강서구 공항대로 237 1층 120호,강서구 가양1동,"영업시간&월~금 08:00 ~ 21:00&토,일 10:00 ~ 21:00",,instagram.com/leoiseau_,#카페 #로스팅전문 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 바닐라빈라떼 가격: 4,500&메뉴 이름: 아인슈페너 가격: 5,000&메뉴 이름: 아포가토 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7F0A2850E7604F29860434CD7CAC87F3,
169,강서구,700615587,고드니,4.6,10건,서울 강서구 마곡중앙로 161-1 캐슬파크 2층 220호,강서구 가양1동,영업시간&매일 11:00 ~ 21:00&공휴일&11:00 ~ 21:00&이용시 주의 사항&마지막 주 월요일 휴무,070-8667-1053,www.instagram.com/godny_cafe,#디저트카페 #디저트카페 #베이커리 #비건카페 #카페 #비건푸드 #카카오페이 #제로페이,"메뉴 이름: godny bianco 가격: 5,900&메뉴 이름: americano 가격: 4,200&메뉴 이름: latte 가격: 4,900&메뉴 이름: vanila latte 가격: 5,600&메뉴 이름: tomato basil ade 가격: 5,800&메뉴 이름: orange hibiscus ade 가격: 5,800&메뉴 이름: TAVALON tea 가격: 5,600",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9BDCCAC4366D404EAD8B1F52D3393387,
170,강서구,716146150,놀숲 마곡발산점,5.0,6건,서울 강서구 마곡중앙6로 93 열린프라자 8층 806호,강서구 가양1동,영업시간&매일 10:00 ~ 24:00,02-2694-4455,nolsoopmagokbalsan.modoo.at,#만화카페 #데이트코스 #만화카페 #보드게임카페 #북카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,200&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 놀숲 짜장면 가격: 4,500&메뉴 이름: 놀숲 불 볶음면 가격: 4,500",,
171,강서구,1692339656,커스텀커피 마곡점,4.7,3건,서울 강서구 마곡중앙6로 65 1층 107호,강서구 가양1동,"영업시간&월~금 09:00 ~ 22:00&토,일 12:00 ~ 21:00",02-2039-8384,,#커피전문점 ,"메뉴 이름: 에스프레소 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페 라떼 가격: 4,500&메뉴 이름: 흑임자 크림 라떼(Ice) 가격: 5,500&메뉴 이름: 청포도 에이드 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1915474260,
172,강서구,1526446088,땡땡커피 위드나따오비까,4.4,9건,서울 강서구 마곡중앙5로 6 마곡보나틱프루지오시티 1층 151호,강서구 가양1동,영업시간&월~토 10:00 ~ 22:00&일 11:00 ~ 19:00,02-3663-9808,www.instagram.com/ddangddangcoffee,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 땡땡 라떼 가격: 4,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 에그타르트 클래식 가격: 2,400&메뉴 이름: 에그타르트 애플시나몬 가격: 2,400",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8BF7AA7C9A3C41BB8372E17B0F790267,
173,강서구,1115067528,이디야커피 마곡퀸즈파크9점,4.6,7건,서울 강서구 공항대로 247 퀸즈파크나인 4층 409호,강서구 가양1동,"영업시간&월~금 07:30 ~ 23:00&토,일 10:00 ~ 23:00&공휴일&08:00 ~ 23:00",02-6421-9200,ediya.com,#커피전문점 #공부하기좋은 #깔끔한 #데이트코스 #디저트카페 #야외테라스 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F536A64F21F35454ABEB672EA42178153,
174,강서구,1392723367,파스타인카페,4.9,7건,서울 강서구 마곡중앙2로 15 테크노타워2 2층 201호,강서구 발산1동,영업시간&매일 10:00 ~ 22:00,02-2135-8031,,#카페 #제로페이,"메뉴 이름: 버섯&크림 리조또 가격: 9,000&메뉴 이름: 해산물 토마토 리조또 가격: 11,000&메뉴 이름: 진한 크림 파스타 가격: 8,000&메뉴 이름: 토마토 파스타 가격: 8,000&메뉴 이름: 매콤한 봉골레 파스타 가격: 8,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFDD47990A6AD4041AD9325787A0D1CEC,
175,강서구,708095087,애크미,3.9,7건,서울 강서구 화곡로61길 100,강서구 등촌3동,"영업시간&월~금 10:00 ~ 22:00&토,일 11:00 ~ 21:00",02-2690-1126,www.instagram.com/acme_roastery,#카페 #감성카페 #로스팅전문 #애견동반카페 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,500&메뉴 이름: 카푸치노 가격: 4,500&메뉴 이름: 로얄밀크티 가격: 5,000&메뉴 이름: 딸기라떼 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0AAB5591373949EB86E9B83820311F44,
